detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
lexical(text-proxy),text,synth_hb_45,synth-hard-benign,관공서,0,그렇게 하는 게 좋겠네요 네 주민센터 민원 상담입니다 필요하시면 안내문 메일로 보내드릴게요 방문 안 하셔도 처리되는 건이라 편하세요 본인 인증만 한 번 하시면 조회돼요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 예예 듣고 있어요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 네 여보세요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 예예 듣고 있어요 그러셨어요 그러셨어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 아 예 시간 괜찮아요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 맞아요 네 맞아요 그럼요 당연하죠 그러셨어요 아 그런 일이 있으셨구나 그럼요 당연하죠 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 그러셨어요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 네 여보세요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그럼요 당연하죠 예예 듣고 있어요 예 계속 얘기하셔도 돼요 네 여보세요 아 예 알겠어요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 예 반갑습니다 아 예 알겠어요 잠시만요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그러시군요 아 예 반갑습니다 네 여보세요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 그러셨어요 아 그렇죠 아 예 반갑습니다 그럼요 당연하죠 아 그렇죠 네 여보세요 그러셨어요 네 여보세요 네 여보세요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 네 여보세요 아 예 알겠어요 네 여보세요 음 그러네요 아 예 시간 괜찮아요 그러셨어요 음 그러네요 예 계속 얘기하셔도 돼요 네 여보세요 예 한번 볼게요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 그렇죠,2.5,1,FP,0,0,0,0,0,0,0,0,249,0.8,,,
lexical(text-proxy),text,fssaud_36727,easy-harm,,1,"안녕하세요. 네, 여보세요. 네, 신고객님 되시는 거죠? 네. 안녕하세요. 저희 좀 KB 캡타임이다 보기에는. 네. 네, 지금 전화드린 게 다른 게 아니고요. 저희 쪽에서 1차 한도금액이 나오셔서 연락을 드렸어요. 잠시 타와 가능하세요. 네. 왜냐하면 저희 쪽 같은 경우에선 신용대투리 아니시고 정부 지원금이세요. 상품 이름이 서민금융 아들목이라고 하시고요. 그래서 최대 한도금액이 돼요. 대환자금으로 3800만 원에서 금지 이상에는 6.9%가 되더라고요. 네. 그래서 간단하게 전산으로 확인을 해보시고 지금 연락을 드렸어요. 네. 일단 그 은계 기존에 쓰고 있는 대출 어디에서 얼마 정도 받고 있어요? 다시 한번 확인 좀 부탁드릴게요. 정확하게는 제가 지금 정확하게는 모르겠거든요. 대량 쪽으로? 네. 어디에서 얼마 정도 받았어요? 4분 대 정도 되거든요. 네. 4군데 어디세요? 러시안 캐시 4나머니. 러시에서 얼마 받았어요? 거기에 한 천만 원 정도 되는 것 같아요. 네. 4나머니에서 얼마 받았어요? 네. 거기도 그 정도고요. 네. 그리고요? 그다음에 오케이. 캐피탈인가? 캐피탈에서 받았어요? 네. 오케이. 저쪽으로? 아. 저쪽. 얼마 받으신 거예요? 거기도 그 정도입니다. 아. 아니면 이게 좀 봐주시고요. 제가 한 5분 뒤에 다시 연락드릴까요? 네. 정확하게도 알아야 되나요? 정확하게 그냥 대량 쪽으로 말씀해 주시면 되시는 거예요. 어차피 저쪽으로 간단하게 심사과랑 통화를 해봐야 되니까 거기에 심사과랑 통화를 해보실 때도 간단하게 말씀해 주시면 되시는 거고요. 어차피 저쪽도 정부 지원금이다 보시니까 전산에서 확인을 해보시고 연락드린 거잖아요. 네. 그러니까 대량 쪽으로 얼마 정도 남아있는지도 말씀해 주시면 더 좋으신 거죠. 네. 보통 조회하니까 다 알고 계시는데요. 조회는? 저희 쪽은 아직 조회 같은 게 해본 적은 없는 거잖아요. 네. 알겠습니다. 이따가 제가 한 5분 뒤에 다시 연락드릴게요. 네.",10.5,1,TP,0,0,0,0,0,0,0,0,233,4.29,,,
lexical(text-proxy),text,fssaud_36565,easy-harm,,1,"김강호, 서울 출신입니다. 37세 남성이고요. 몰라요. 잘 안 보리세요? 네. 그쵸. 김강호에 대해 어쩌본 이유는 얼마전 저희 지검에서 김강호를 주범으로 한 금융범죄사위단을 검거했습니다. 사건은 남자로서 대포통장과 보안카드랍사위 과장에서 명의로 된 제1어냄과 대신증권CMA계좌가 발견돼서 확인치 알랄을 드린 거고요. 얼마전에 김강호에 대해 조회했는데 그런가도 안 맞거든요. 네. 본인께서 개설하신 사실이 없다는 말씀이신 건가요? 네. 일단 저희가 쉽게 연락드린 전반적인 이유는 본인께서 직접 개설해서 통장을 양도하신 가담 혐의가 있는 건지 아니면 개인정보의출이나 이런 부분을 인해서 금융범죄의 피해를 입으신 건지 확인치 알랄을 드린 거예요. 네. 여보세요. 여보세요. 제발 하세요. 일단 본인께서는 개설하신 사실이 없다는 말씀이신 거죠? 네. 일단 이번 사건은 본인뿐만이 아니라 전국적으로 약 200명가량 연료가 되어 있는 사건이에요. 이 중에는 개인정보위출로 인해서 피해를 보신 분들도 계시고 몇몇 분들은 대가성의 자조물 받고 통장을 판매하거나 양도하신 분들이 계셨 습니다. 여보세요. 네. 본인께서 파회인들에게 통장을 판매하거나 양도하신 사실이 있습니까? 없어요. 자, 가시죠. 네. 일단 본인 명의 통장이 발견되다 보니 본인께서 피해자 입증을 받으셔야 되는 상황이에요. 김영기 자체가 조회인들 한 번도 안 했거든요. 얼마 전에. 뭐 정책자인은 없을까요? 파이인은 없을까요? 여보세요. 네. 본인께서 직접 확인을 해보셨다는 말씀이시죠? 보이자티팅도 넘쳐서 되죠. 네. 보이자티팅을 넘겨서 되죠. 파이인? 무슨 얘기를 하시는 거죠? 조향을 무슨 얘기를 할지 모르겠는데. 여보세요. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 저 친구가 다 안 와서 처리할게요. 처리하도록 할게요. 지금 본인께서 장난하는 것도 아니고 뭐예요 지금? 장난해요 지금? 신경 안 써요. 네.",14.5,1,TP,0,0,0,0,0,0,0,0,230,5.22,,,
lexical(text-proxy),text,fssaud_36661,hard-harm-natural,,1,"여보세요? 네. 아 네 네. 결과 나오셨고요. 지금 설정한 도는 9,300에 2.6% 나오셨어요. 아 네. 이거는 우선은 차적으로 저희는 좀 가능 결과시고요. 저희가 이제 가능 결과는 항상 자장하니 공사에 올릴 거고요. 네. 자장하니 공사에서 이 금액만큼 보증 보험수가 발급이 되셔야 됐주지 시행되지는 거예요. 네. 우선 1차 심산을 마간대신 거고 이제 2차 심산은 고객님 직접 신청해 주셔야 되는 부분이 있으신데요? 네. 자 그 부분 설명 드릴 거고요. 저거신이 필요는 없으세요? 아니요. 왜 들 거예요? 우선 컴퓨터 사용하신데 문제는 없으시죠? 네. 그러면 네이번에 다음에 한국 자장관리 공사치시면 캠코라고 나오실 거예요. 아 네. 거기 들어가셔서 전장 신용 보고서를 작성을 해주시고 네. 네. 공인 인증소도 등록을 해주셔야 되세요? 혹시 인증선을 사용 중이 돼요? 네. 어디 오는 거 사용 중이 돼요? 왜 하는요? 지금 하나만 얘기해. 네. 아 저희 쪽에는 좀 부목해 줄 수 있는 게 저희 동요백의 기업하고 우리 밖에 없으신데. 아 그럼 다시 너는 모르고 다시 제가 또 빠르게 하려기네요. 네. 네. 그러시면 동요보로 발급 받으시고 혹시 그 부암 맺 차가 부암 카드 세요 어떻게 해요? 부암 카드인데. 아 부암 카드 안 되세요. 그러시면 동요 가셔서 신청하실 때 그러니까 뭐 바꾸시지 마시고 폐겨지 마시고. 네. 동요 가셔서 신청을 하세요. 저희 지점 가셔서 아 무대나 가셔서 편의점 가셔서 어떻게 필요 밝고 받아주세요. 그러시고 저한테 연락 주세요. 네. 알겠습니다. 받으시고 저한테 연락 주세요. 네.",6.0,1,TP,0,0,0,0,0,0,0,0,209,2.39,,,
lexical(text-proxy),text,fssaud_36505,hard-harm-natural,,1,"네, 여러분. 네. 네. 네. 네. 네, 저녁니다. 네, 저녁니다. 네, 저녁니다. 네, 저녁니다. 네. 지금 부분에 어떻게 도릉지않게 되었습니까? 네, 저녁니다. 제가 그 부분으로 지금 알아봤는데 네. 그 부분에 이 부분을 이 제가 마지막에 선사를 할 수 있어요. 네, 네, 저녁니다. 이 부분을 받아가서는 부분하고 만약에 코에 있는 신소하게 되신 게요. 네, 네. 저녁니다. 그 부분에 한 부분 자체가 막가서 실이 나타납니다. 네, 네. 네, 그 부분은. 네, 네. 저녁니다. 네, 네, 네. 저 부분을 못먹을게요. 어떤 부분이에요? 저 부분을 못먹을게요. 네, 네. 네, 네. 네, 네. 네, 네, 네. 네, 네, 네, 네, 네. 네, 네, 네. 네, 네. 한 부분을서 너는 이 부분으로 팬분들이랑 네 느낌일까? Karena 보여니 다 loan… 네,요, 이DB이 elephants pacmill을 가. 앉아 보 flatter. Chair가 человека Peekます. 우ame Blue 다리에akah 이제 전에 아니요. In that case, you're passing out into theulsion through that Innigo 네, 두 여기 계 Arin 말씀드보고 pipe irradiğim도 안 gosh님 30,000원 여기가algine Sheriffجault, applauds분하고 Sac자 ajUST, 네, 네, 네,Readwechsel, 네. 그래도ouse에서 후인해놨게 밥도 좋아하고 그렇게 유명하게 captivity 그냥 차례 그래 caregiver 아 Lilly",3.0,1,TP,0,0,0,0,0,0,0,0,174,1.72,,,
lexical(text-proxy),text,emotion_dialog_00113,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,205,0.0,,,
lexical(text-proxy),text,synth_hb_41,synth-hard-benign,관공서,0,네 여보세요 방문 안 하셔도 처리되는 건이라 편하세요 본인 인증만 한 번 하시면 조회돼요 네 여보세요 아 그렇죠 서류는 온라인으로도 발급 가능하세요 예예 듣고 있어요 그러시군요 처리 기간은 보통 이삼일 정도 걸려요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 예 반갑습니다 네 여보세요 예 계속 얘기하셔도 돼요 예 한번 볼게요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 예예 듣고 있어요 음 그러네요 아 예 알겠어요 그러시군요 네 여보세요 아 그런 일이 있으셨구나 예예 듣고 있어요 그러시군요 아 예 반갑습니다 아 예 반갑습니다 아 예 알겠어요 천천히 얘기해 주셔도 돼요 잠시만요 천천히 얘기해 주셔도 돼요 네 맞아요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 그러셨어요 네 맞아요 예예 듣고 있어요 그럼요 당연하죠 네 괜찮아요 네 맞아요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 그러셨어요 그러셨어요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 예예 듣고 있어요 네 괜찮아요 그러셨어요 예 한번 볼게요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 네 괜찮아요 그러시군요 네 맞아요 아 예 시간 괜찮아요 예예 듣고 있어요 아 예 알겠어요 네 맞아요 네 맞아요 잠시만요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그러시군요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 아 그렇죠 아 예 알겠어요 네 여보세요 그러셨어요 아 네 그 부분은 이해했어요 아 그렇죠 그러시군요 네 맞아요 네 괜찮아요 예 한번 볼게요 그러시군요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 그러셨어요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 괜찮아요 예 한번 볼게요,3.5,1,FP,0,0,0,0,0,0,0,0,274,1.09,,,
lexical(text-proxy),text,emotion_dialog_03083,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],4.0,1,FP,0,0,0,0,0,0,0,0,232,1.29,,,
lexical(text-proxy),text,synth_hb_198,synth-hard-benign,관공서,0,네 주민센터 민원 상담입니다 필요하시면 안내문 메일로 보내드릴게요 본인 인증만 한 번 하시면 조회돼요 그럼요 당연하죠 잠시만요 방문 안 하셔도 처리되는 건이라 편하세요 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 맞아요 그러셨어요 예 한번 볼게요 네 괜찮아요 아 예 반갑습니다 아 그런 일이 있으셨구나 네 괜찮아요 그러셨어요 그러셨어요 음 그러네요 음 그러네요 예 한번 볼게요 아 예 반갑습니다 아 예 반갑습니다 아 그런 일이 있으셨구나 예 한번 볼게요 예예 듣고 있어요 예 한번 볼게요 아 그런 일이 있으셨구나 아 그렇죠 네 맞아요 그러셨어요 네 여보세요 잠시만요 아 그렇죠 네 맞아요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 네 맞아요 아 그런 일이 있으셨구나 네 여보세요 아 예 알겠어요 아 그렇죠 음 그러네요 예 한번 볼게요 예예 듣고 있어요 아 네 그 부분은 이해했어요 네 괜찮아요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 그러시군요 그렇게 하는 게 좋겠네요 네 괜찮아요 그러셨어요 아 예 시간 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 예예 듣고 있어요 잠시만요 그럼요 당연하죠 아 그런 일이 있으셨구나 그러시군요 아 예 시간 괜찮아요 그러셨어요 네 맞아요 아 예 알겠어요 아 예 알겠어요 잠시만요 예예 듣고 있어요 아 그렇죠 아 예 알겠어요 저도 그렇게 생각했어요 잠시만요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요,2.5,1,FP,0,0,0,0,0,0,0,0,211,0.95,,,
lexical(text-proxy),text,synth_hb_116,synth-hard-benign,증권,0,본인 인증 절차만 마치시면 진행돼요 아 그렇죠 아 그렇죠 투자 상담은 예약제로 도와드려요 계좌 개설은 비대면으로도 가능하세요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 잠시만요 네 증권사 고객센터입니다 예예 듣고 있어요 예예 듣고 있어요 음 그러네요 천천히 얘기해 주셔도 돼요 그러셨어요 그러셨어요 네 맞아요 네 괜찮아요 아 예 알겠어요 네 맞아요 그러셨어요 잠시만요 아 예 반갑습니다 아 그렇죠 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 음 그러네요 아 그렇죠 예 계속 얘기하셔도 돼요 아 예 알겠어요 네 여보세요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 그렇죠 아 예 알겠어요 저도 그렇게 생각했어요 예 한번 볼게요 예예 듣고 있어요 아 그렇죠 아 그렇죠 네 괜찮아요 네 맞아요 그러셨어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 잠시만요 그렇게 하는 게 좋겠네요 그러시군요 그럼요 당연하죠 네 맞아요 음 그러네요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 그러셨어요 그렇게 하는 게 좋겠네요 아 예 알겠어요 그러시군요 아 예 반갑습니다 아 예 반갑습니다 예예 듣고 있어요 예 한번 볼게요 네 여보세요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 예예 듣고 있어요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 음 그러네요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 아 그렇죠 예 한번 볼게요 잠시만요 그러셨어요 음 그러네요 네 맞아요 아 그렇죠 아 네 그 부분은 이해했어요 네 맞아요 예 한번 볼게요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 그럼요 당연하죠 아 그렇죠 아 예 반갑습니다 음 그러네요 그럼요 당연하죠 아 예 반갑습니다 그러시군요 예 계속 얘기하셔도 돼요 그러시군요 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 알겠어요 아 예 반갑습니다,4.0,1,FP,0,0,0,0,0,0,0,0,264,1.14,,,
lexical(text-proxy),text,synth_hh_171,synth-hard-harm,택배사칭,1,아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 네 여보세요 네 여보세요 조금만 늦으면 저도 도와드리기 어려워져요 이거 그냥 두시면 물건이 다시 돌아가 버려요 아 그런 일이 있으셨구나 다른 분들도 이렇게 간단히 찾으셨어요 제가 안내해 드리는 대로만 따라오시면 금방 끝나요 아 예 시간 괜찮아요 네 여보세요 네 여보세요 예예 듣고 있어요 아 예 반갑습니다 음 그러네요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 그러시군요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 그러셨어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 네 맞아요 그렇게 하는 게 좋겠네요 네 여보세요 그럼요 당연하죠 음 그러네요 네 여보세요 음 그러네요 저도 그렇게 생각했어요 아 예 알겠어요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 네 괜찮아요 네 맞아요 그러셨어요 네 맞아요 그러시군요 그럼요 당연하죠 그러셨어요 그러시군요 네 맞아요 천천히 얘기해 주셔도 돼요 음 그러네요 아 예 알겠어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 잠시만요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 음 그러네요 저도 그렇게 생각했어요 그러셨어요 네 괜찮아요 저도 그렇게 생각했어요 그럼요 당연하죠 그럼요 당연하죠 예예 듣고 있어요 아 예 알겠어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 알겠어요 네 괜찮아요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 그러시군요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그러셨어요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 잠시만요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 네 여보세요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그럼요 당연하죠 그렇게 하는 게 좋겠네요,0.0,1,TP,0,0,0,0,0,0,0,0,285,0.0,,,
lexical(text-proxy),text,synth_hh_158,synth-hard-harm,대출사칭,1,그렇게 하는 게 좋겠네요 제가 끝까지 챙겨드릴 테니까 편하게 맡기세요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 다른 고객님들도 이렇게 많이 받으셨어요 아 예 알겠어요 이 조건은 자리가 몇 개 안 남아서 서두르시는 게 좋아요 그럼요 당연하죠 예예 듣고 있어요 그렇게 하는 게 좋겠네요 심사는 제가 다 도와드릴 테니 걱정 안 하셔도 돼요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 아 예 알겠어요 예예 듣고 있어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 그러시군요 예예 듣고 있어요 아 예 반갑습니다 네 맞아요 예 계속 얘기하셔도 돼요 그러시군요 아 그렇죠 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 음 그러네요 아 네 그 부분은 이해했어요 음 그러네요 그러시군요 예예 듣고 있어요 네 맞아요 저도 그렇게 생각했어요 예예 듣고 있어요 저도 그렇게 생각했어요 잠시만요 그럼요 당연하죠 아 네 그 부분은 이해했어요 잠시만요 아 예 반갑습니다 아 네 그 부분은 이해했어요 아 예 알겠어요 네 맞아요 네 괜찮아요 네 괜찮아요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 네 여보세요 그럼요 당연하죠 네 괜찮아요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 그러셨어요 음 그러네요 그러시군요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 예예 듣고 있어요 네 괜찮아요 아 그렇죠 아 그런 일이 있으셨구나 잠시만요 아 그렇죠 예예 듣고 있어요 그러시군요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그렇게 하는 게 좋겠네요,0.0,1,TP,0,0,0,0,0,0,0,0,219,0.0,,,
lexical(text-proxy),text,emotion_dialog_02987,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],4.0,1,FP,0,0,0,0,0,0,0,0,260,1.54,,,
lexical(text-proxy),text,fssaud_36491,easy-harm,,1,"네. 여보세요. 여보세요. 네. 네 말씀하세요. 아 예. 네. 본인 혹시 서적 있는 40대 남성 김영국이라고 아시는 분이십니까? 아니요. 모르는데요. 전혀 모르시는 분이세요? 네. 아 예. 저희가 지금 김영국을 중심으로. 네. 명의 도영미 불법거래 사기단을 건구하는 과정에서. 네. 대량의 신용카드와 대포통장 신분증 보안카드들은 압후됐습니다. 네. 네. 네. 증거품들을 확인하는 과정에서. 네. 명의로 된 농역과 국민의맹. 두 개의 통장이 압수가 되었고요. 네. 네. 해당 금융권의 대조 해보 결과. 네. 본인 명의로 개설된 통장인까지 확인하였습니다. 네. 네. 압수된 그 본인 명의 대부통장이 범죄 현장에 사용되면 따라. 많은 피해자들이 발생되었습니다. 네. 네. 두 피해자들 중 11분만 걔도 좀. 네. 고소고가 신청한 상태이고요. 네. 네. 본인께서 지금 이 부분에 대해 피해자의 절차를 밝아주셔야 고소고갈권에 대한 조치를 취하해 주실 수 있습니다. 네. 네. 네. 사건 내용 이해하셨어요? 네. 네. 정확히 이해하셨어요? 네. 네. 네. 일단 본인께서 지금 김영국 입당들과의 문자 내역이나 전화 내역이 전혀 발견되지 않았기에. 네. 네. 네. 1차 조사로 녹취 조사로 진행이 됩니다. 네. 네. 피해자 입증 절차를 통해 본인과 김영국 입당이 전혀 무관하다는 증거를 녹취 조사로 남기시는 겁니다. 네. 네. 이 녹취 자료는 본인 대신 저희가 1차 공판의 증거자료를 활용될 것이고요. 녹취 조사 중 주변에 소음이 심하게 들리거나 제 3자의 목소리가 본인의 음성보다 크게 들리게 된다면 공판의 법적인 증거자료로 채택이 될 수 없습니다. 네. 이 동동에 말씀드리면서 녹취 조사 시작하겠습니다. 네. 네. 지금 전화받은 장소가 어디세요? 직장인데요. 아, 직장이요. 그 좀 조용한 데 가서 전화를 받아주시고요. 대답을 좀 크게 해주세요. 그 본인 목소리가 하나도 안 들려 가지고.",14.5,1,TP,0,0,0,0,0,0,0,0,235,5.11,,,
lexical(text-proxy),text,synth_hh_11,synth-hard-harm,환급사칭,1,그렇게 하는 게 좋겠네요 음 그러네요 화면에 뜨는 그 숫자만 불러주시면 금방 넣어드려요 아 그런 일이 있으셨구나 예예 듣고 있어요 제가 도와드리면 오래 안 걸리고 받으실 수 있어요 아 그렇죠 예 계속 얘기하셔도 돼요 고객님만 조용히 진행하시면 문제없어요 네 맞아요 환급 대상이신데 아직 안 찾아가셨더라고요 네 여보세요 그럼요 당연하죠 음 그러네요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 네 맞아요 그러셨어요 잠시만요 네 괜찮아요 네 여보세요 음 그러네요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 예 알겠어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 네 맞아요 그러셨어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 그러시군요 그러시군요 그럼요 당연하죠 네 맞아요 네 맞아요 예예 듣고 있어요 아 그런 일이 있으셨구나 예 한번 볼게요 그럼요 당연하죠 그러셨어요 예 계속 얘기하셔도 돼요 음 그러네요 네 괜찮아요 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 그러셨어요 아 예 알겠어요 아 그렇죠 아 예 반갑습니다 네 괜찮아요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 잠시만요 그럼요 당연하죠 네 괜찮아요 그러시군요 아 그런 일이 있으셨구나 아 예 알겠어요 그러셨어요 아 예 알겠어요 아 예 알겠어요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 그렇죠 아 그렇죠 아 예 반갑습니다 그럼요 당연하죠 네 여보세요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 음 그러네요 천천히 얘기해 주셔도 돼요 네 괜찮아요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 예 알겠어요 그러셨어요 음 그러네요 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 저도 그렇게 생각했어요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 그렇죠 잠시만요 네 괜찮아요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 예예 듣고 있어요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 예 반갑습니다,0.0,1,TP,0,0,0,0,0,0,0,0,275,0.0,,,
