detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
Wave-Seq(audio-only),audio,synth_hh_60,synth-hard-harm,대출사칭,1,저도 그렇게 생각했어요 그러셨어요 고객님 조건이면 한도가 꽤 높게 잡히시더라고요 천천히 얘기해 주셔도 돼요 제가 끝까지 챙겨드릴 테니까 편하게 맡기세요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 네 맞아요 심사는 제가 다 도와드릴 테니 걱정 안 하셔도 돼요 천천히 얘기해 주셔도 돼요 화면에 나오는 번호 몇 자리만 확인해 주시면 진행돼요 아 예 반갑습니다 네 맞아요 네 여보세요 저도 그렇게 생각했어요 네 맞아요 저도 그렇게 생각했어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 네 맞아요 네 여보세요 아 그렇죠 네 괜찮아요 아 예 시간 괜찮아요 아 그렇죠 아 그렇죠 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 그러셨어요 네 맞아요 음 그러네요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 네 여보세요 예 한번 볼게요 아 그런 일이 있으셨구나 그럼요 당연하죠 그러셨어요 그러셨어요 아 그런 일이 있으셨구나 그럼요 당연하죠 아 예 시간 괜찮아요 음 그러네요 아 예 반갑습니다 네 괜찮아요 네 맞아요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 예 반갑습니다 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 네 맞아요 네 여보세요 아 그렇죠 예 계속 얘기하셔도 돼요 네 괜찮아요 예예 듣고 있어요 그럼요 당연하죠 아 그런 일이 있으셨구나 음 그러네요 아 예 알겠어요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 괜찮아요 음 그러네요 예예 듣고 있어요 아 예 알겠어요 잠시만요 네 맞아요 아 예 시간 괜찮아요 예예 듣고 있어요 그럼요 당연하죠 네 여보세요 그럼요 당연하죠 그럼요 당연하죠 저도 그렇게 생각했어요,1.0,1,TP,0,0,0,0,0,0,0,0,234,0.0,,,
Wave-Seq(audio-only),audio,synth_hh_148,synth-hard-harm,지인사칭,1,예예 듣고 있어요 링크 하나 보낼 테니 거기 뜨는 대로만 좀 해주세요 아 예 반갑습니다 아 그런 일이 있으셨구나 잠시만요 그럼요 당연하죠 아 예 알겠어요 조금 서둘러 주셔야 될 것 같아요 여유가 없어서요 부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 그렇게 하는 게 좋겠네요 아 그렇죠 제 걸로는 도무지 아무것도 안 돼서 부탁드리는 거예요 잠시만요 예예 듣고 있어요 음 그러네요 아 예 알겠어요 예 계속 얘기하셔도 돼요 음 그러네요 예예 듣고 있어요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 맞아요 아 그렇죠 아 그렇죠 아 예 알겠어요 아 예 반갑습니다 잠시만요 예 한번 볼게요 그러셨어요 그러셨어요 네 괜찮아요 네 여보세요 저도 그렇게 생각했어요 아 예 알겠어요 그러시군요 음 그러네요 네 괜찮아요 그럼요 당연하죠 그러셨어요 그렇게 하는 게 좋겠네요 잠시만요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 네 괜찮아요 그러시군요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 예예 듣고 있어요 그러시군요 예 한번 볼게요 네 괜찮아요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 네 괜찮아요 그러셨어요 저도 그렇게 생각했어요 그럼요 당연하죠 그러시군요 네 여보세요 아 네 그 부분은 이해했어요 네 괜찮아요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 네 괜찮아요 아 그런 일이 있으셨구나 그러시군요 그러셨어요 그러시군요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 네 맞아요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 음 그러네요 아 예 알겠어요 예예 듣고 있어요 아 예 반갑습니다 그럼요 당연하죠 음 그러네요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그러시군요 아 예 알겠어요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 음 그러네요 그럼요 당연하죠 아 네 그 부분은 이해했어요 아 예 알겠어요 아 예 시간 괜찮아요 그러셨어요 음 그러네요 예 한번 볼게요 아 그렇죠 아 네 그 부분은 이해했어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 음 그러네요 그럼요 당연하죠 음 그러네요 그럼요 당연하죠 그러셨어요 그렇게 하는 게 좋겠네요,1.0,1,TP,0,0,0,0,0,0,0,0,310,0.0,,,
Wave-Seq(audio-only),audio,synth_hb_194,synth-hard-benign,카드,0,명의 확인은 간단하게 끝나세요 제일 유리한 혜택으로 안내해 드릴게요 안녕하세요 카드 상담 담당입니다 급하게 결정 안 하셔도 되니까 편하게 보세요 네 괜찮아요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 잠시만요 아 예 반갑습니다 예 한번 볼게요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 네 여보세요 음 그러네요 저도 그렇게 생각했어요 음 그러네요 천천히 얘기해 주셔도 돼요 잠시만요 저도 그렇게 생각했어요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 네 여보세요 그렇게 하는 게 좋겠네요 그러시군요 아 예 시간 괜찮아요 네 맞아요 음 그러네요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 음 그러네요 아 예 시간 괜찮아요 예예 듣고 있어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 네 괜찮아요 아 네 그 부분은 이해했어요 예예 듣고 있어요 음 그러네요 음 그러네요 아 그런 일이 있으셨구나 네 여보세요 아 그런 일이 있으셨구나 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 네 맞아요 아 예 알겠어요,1.0,0,TN,0,0,0,0,0,0,0,0,169,1.18,,,
Wave-Seq(audio-only),audio,synth_hh_43,synth-hard-harm,대출사칭,1,그렇게 하는 게 좋겠네요 다른 고객님들도 이렇게 많이 받으셨어요 심사는 제가 다 도와드릴 테니 걱정 안 하셔도 돼요 예 한번 볼게요 고객님 조건이면 한도가 꽤 높게 잡히시더라고요 네 괜찮아요 저도 그렇게 생각했어요 제가 끝까지 챙겨드릴 테니까 편하게 맡기세요 그럼요 당연하죠 음 그러네요 아 예 알겠어요 아 예 시간 괜찮아요 아 그렇죠 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 네 여보세요 그러셨어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 네 맞아요 아 그렇죠 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 네 맞아요 아 그렇죠 아 그런 일이 있으셨구나 아 예 반갑습니다 아 네 그 부분은 이해했어요 네 여보세요 아 예 시간 괜찮아요 음 그러네요 그럼요 당연하죠 예 한번 볼게요 그럼요 당연하죠 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 괜찮아요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 그러셨어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 아 그렇죠 그렇게 하는 게 좋겠네요 아 예 알겠어요 그러시군요 잠시만요 음 그러네요 예 한번 볼게요 그러시군요 그러셨어요 아 예 반갑습니다 잠시만요 그러셨어요 아 예 알겠어요,1.0,1,TP,0,0,0,0,0,0,0,0,169,0.0,,,
Wave-Seq(audio-only),audio,synth_hb_142,synth-hard-benign,증권,0,수수료는 이번 이벤트로 면제되세요 급하게 결정 안 하셔도 되니 편하게 보세요 네 증권사 고객센터입니다 본인 인증 절차만 마치시면 진행돼요 예 한번 볼게요 예 한번 볼게요 잠시만요 아 예 반갑습니다 저도 그렇게 생각했어요 그러셨어요 저도 그렇게 생각했어요 아 예 알겠어요 아 예 알겠어요 아 예 시간 괜찮아요 네 여보세요 아 그런 일이 있으셨구나 네 맞아요 네 맞아요 네 괜찮아요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 그럼요 당연하죠 아 예 반갑습니다 그럼요 당연하죠 아 그런 일이 있으셨구나 예예 듣고 있어요 아 예 반갑습니다 그러셨어요 음 그러네요 아 예 알겠어요 천천히 얘기해 주셔도 돼요 그러시군요 네 맞아요 천천히 얘기해 주셔도 돼요 그러셨어요 잠시만요 그러시군요 네 괜찮아요 저도 그렇게 생각했어요 네 여보세요 아 네 그 부분은 이해했어요 잠시만요 그럼요 당연하죠 아 예 알겠어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 그러셨어요 아 그렇죠 네 맞아요 네 괜찮아요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예 한번 볼게요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 아 그렇죠 잠시만요 음 그러네요 네 여보세요 그러시군요 저도 그렇게 생각했어요 예예 듣고 있어요 잠시만요 그렇게 하는 게 좋겠네요 그러셨어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 네 괜찮아요 그럼요 당연하죠 그러시군요,1.0,0,TN,0,0,0,0,0,0,0,0,196,1.02,,,
Wave-Seq(audio-only),audio,emotion_dialog_02971,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],1.0,0,TN,0,0,0,0,0,0,0,0,235,0.0,,,
Wave-Seq(audio-only),audio,synth_hb_55,synth-hard-benign,보험,0,아 예 반갑습니다 네 보험 상담 도와드리는 상담원입니다 아 예 반갑습니다 수수료 없이 진행되는 상품이라 부담 없으세요 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 명의 확인만 해주시면 보험금 처리 도와드려요 잠시만요 보증금 관련해서도 안내해 드릴 수 있어요 네 괜찮아요 아 예 반갑습니다 그럼요 당연하죠 아 예 반갑습니다 아 예 시간 괜찮아요 네 괜찮아요 예 계속 얘기하셔도 돼요 네 맞아요 아 그렇죠 예 한번 볼게요 그럼요 당연하죠 잠시만요 그럼요 당연하죠 저도 그렇게 생각했어요 네 맞아요 아 예 반갑습니다 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 그러시군요 그러셨어요 잠시만요 그러셨어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 네 맞아요 음 그러네요 저도 그렇게 생각했어요 잠시만요 음 그러네요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 그러시군요 아 예 시간 괜찮아요 네 괜찮아요 예 한번 볼게요 그러시군요 아 예 반갑습니다 잠시만요 천천히 얘기해 주셔도 돼요 네 여보세요 아 예 시간 괜찮아요 예예 듣고 있어요 잠시만요 그렇게 하는 게 좋겠네요 음 그러네요 네 괜찮아요 네 여보세요 아 예 알겠어요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 음 그러네요 그러시군요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 네 맞아요 네 맞아요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 그러시군요 아 그렇죠 네 여보세요 그러셨어요 네 여보세요 잠시만요 예예 듣고 있어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 맞아요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 네 맞아요 저도 그렇게 생각했어요 네 맞아요 아 네 그 부분은 이해했어요 네 괜찮아요 그러시군요 음 그러네요 그러셨어요 그럼요 당연하죠 네 맞아요 그러시군요 예 한번 볼게요 아 예 반갑습니다 예예 듣고 있어요 그러시군요 잠시만요 아 그런 일이 있으셨구나 아 예 알겠어요 예예 듣고 있어요 네 맞아요 잠시만요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 잠시만요 아 예 반갑습니다 아 네 그 부분은 이해했어요,1.0,0,TN,0,0,0,0,0,0,0,0,296,1.01,,,
Wave-Seq(audio-only),audio,synth_hb_135,synth-hard-benign,관공서,0,방문 안 하셔도 처리되는 건이라 편하세요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 서류는 온라인으로도 발급 가능하세요 본인 인증만 한 번 하시면 조회돼요 필요하시면 안내문 메일로 보내드릴게요 아 그렇죠 그럼요 당연하죠 아 그런 일이 있으셨구나 잠시만요 네 여보세요 그러시군요 아 그런 일이 있으셨구나 네 맞아요 잠시만요 저도 그렇게 생각했어요 그러셨어요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 아 그런 일이 있으셨구나 예예 듣고 있어요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 음 그러네요 아 예 반갑습니다 네 맞아요 음 그러네요 잠시만요 네 여보세요 네 맞아요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 그럼요 당연하죠 아 예 알겠어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 네 괜찮아요 네 괜찮아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 잠시만요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 잠시만요 그럼요 당연하죠 그러셨어요 천천히 얘기해 주셔도 돼요 네 괜찮아요 예예 듣고 있어요 네 여보세요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 그러시군요 예 계속 얘기하셔도 돼요 네 맞아요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그러셨어요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 그런 일이 있으셨구나 음 그러네요 그럼요 당연하죠 그러시군요 네 맞아요 그렇게 하는 게 좋겠네요 음 그러네요 그러셨어요 아 예 반갑습니다 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 네 여보세요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 아 예 반갑습니다 그러셨어요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 음 그러네요 그럼요 당연하죠 잠시만요 저도 그렇게 생각했어요 네 맞아요 천천히 얘기해 주셔도 돼요 네 맞아요 잠시만요,1.0,1,FP,0,0,0,0,0,0,0,0,270,1.11,,,
Wave-Seq(audio-only),audio,emotion_dialog_00362,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],1.0,0,TN,0,0,0,0,0,0,0,0,179,1.68,,,
Wave-Seq(audio-only),audio,synth_hh_120,synth-hard-harm,지인사칭,1,잠시만요 네 여보세요 부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 제 걸로는 도무지 아무것도 안 돼서 부탁드리는 거예요 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 저도 그렇게 생각했어요 링크 하나 보낼 테니 거기 뜨는 대로만 좀 해주세요 예 한번 볼게요 그러시군요 아 예 시간 괜찮아요 그럼요 당연하죠 그러시군요 예 한번 볼게요 음 그러네요 그럼요 당연하죠 아 그렇죠 아 그렇죠 아 그렇죠 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 반갑습니다 음 그러네요 아 그렇죠 아 예 알겠어요 그렇게 하는 게 좋겠네요 음 그러네요 아 네 그 부분은 이해했어요 예 한번 볼게요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 음 그러네요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 아 그렇죠 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 네 맞아요 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 아 예 반갑습니다 아 그렇죠 음 그러네요 아 네 그 부분은 이해했어요 잠시만요 예 계속 얘기하셔도 돼요 음 그러네요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 여보세요 아 그런 일이 있으셨구나 그러시군요 아 예 알겠어요 잠시만요 예예 듣고 있어요 예 한번 볼게요 음 그러네요 아 그렇죠 예 한번 볼게요 그럼요 당연하죠 그럼요 당연하죠 아 그렇죠 예 한번 볼게요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 예 알겠어요 음 그러네요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 네 괜찮아요 저도 그렇게 생각했어요 그러시군요 그렇게 하는 게 좋겠네요 음 그러네요 네 맞아요 그러시군요 아 그렇죠 예 한번 볼게요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 잠시만요,1.0,1,TP,0,0,0,0,0,0,0,0,275,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hh_92,synth-hard-harm,지인사칭,1,네 괜찮아요 잠시만요 네 맞아요 그렇게 하는 게 좋겠네요 네 맞아요 조금 서둘러 주셔야 될 것 같아요 여유가 없어서요 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 제 걸로는 도무지 아무것도 안 돼서 부탁드리는 거예요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 그렇죠 잠시만요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그러시군요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 네 괜찮아요 아 예 알겠어요 잠시만요 네 여보세요 그럼요 당연하죠 음 그러네요 네 괜찮아요 네 여보세요 네 여보세요 예 계속 얘기하셔도 돼요 네 괜찮아요 아 예 반갑습니다 예 한번 볼게요 네 여보세요 그러시군요 아 예 시간 괜찮아요 그러시군요 예예 듣고 있어요 음 그러네요 예 한번 볼게요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 그런 일이 있으셨구나 아 예 반갑습니다 잠시만요 그러셨어요 그러셨어요 예 한번 볼게요 저도 그렇게 생각했어요 음 그러네요 아 예 시간 괜찮아요 잠시만요 그럼요 당연하죠 아 그렇죠 그럼요 당연하죠 네 여보세요 그러셨어요 음 그러네요 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 그렇죠 네 맞아요 잠시만요 잠시만요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 네 여보세요 그러시군요 네 맞아요 그러시군요 네 맞아요 예 한번 볼게요,15.5558,1,TP,0,0,0,0,0,0,0,0,204,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_164,synth-hard-benign,증권,0,급하게 결정 안 하셔도 되니 편하게 보세요 투자 상담은 예약제로 도와드려요 본인 인증 절차만 마치시면 진행돼요 수수료는 이번 이벤트로 면제되세요 그러셨어요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 아 예 알겠어요 아 예 시간 괜찮아요 그럼요 당연하죠 아 예 알겠어요 예 계속 얘기하셔도 돼요 네 괜찮아요 그러셨어요 천천히 얘기해 주셔도 돼요 잠시만요 아 예 시간 괜찮아요 음 그러네요 아 네 그 부분은 이해했어요 예 한번 볼게요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 그러시군요 그러시군요 그럼요 당연하죠 네 맞아요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 네 여보세요 그러시군요 음 그러네요 네 여보세요 예예 듣고 있어요 아 그렇죠 천천히 얘기해 주셔도 돼요 네 여보세요 아 예 알겠어요 아 그렇죠 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 그러셨어요 아 네 그 부분은 이해했어요 네 괜찮아요 아 예 반갑습니다 저도 그렇게 생각했어요 아 그렇죠 아 네 그 부분은 이해했어요 네 맞아요 네 괜찮아요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 예 반갑습니다 그럼요 당연하죠 아 예 시간 괜찮아요 아 그렇죠 예예 듣고 있어요 네 맞아요 그렇게 하는 게 좋겠네요 네 맞아요 네 괜찮아요 저도 그렇게 생각했어요 네 여보세요 저도 그렇게 생각했어요 예 한번 볼게요 음 그러네요 그러셨어요 네 여보세요 음 그러네요 그렇게 하는 게 좋겠네요 아 그렇죠 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 잠시만요,235093983.3935,1,FP,0,0,0,0,0,0,0,0,221,0.9,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_38,synth-hard-benign,관공서,0,예예 듣고 있어요 필요하시면 안내문 메일로 보내드릴게요 예예 듣고 있어요 서류는 온라인으로도 발급 가능하세요 예 계속 얘기하셔도 돼요 처리 기간은 보통 이삼일 정도 걸려요 아 예 반갑습니다 네 괜찮아요 본인 인증만 한 번 하시면 조회돼요 아 그런 일이 있으셨구나 잠시만요 그럼요 당연하죠 저도 그렇게 생각했어요 음 그러네요 예 계속 얘기하셔도 돼요 아 그렇죠 예 계속 얘기하셔도 돼요 아 예 알겠어요 음 그러네요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 네 괜찮아요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 잠시만요 네 맞아요 잠시만요 네 괜찮아요 천천히 얘기해 주셔도 돼요 그러셨어요 그러시군요 아 예 시간 괜찮아요 잠시만요 그러시군요 예 한번 볼게요 그러셨어요 그러셨어요 네 맞아요 네 괜찮아요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 네 여보세요 아 예 반갑습니다 네 맞아요 네 여보세요 아 그런 일이 있으셨구나 잠시만요 그럼요 당연하죠 그럼요 당연하죠 예예 듣고 있어요 네 여보세요 그러시군요 그렇게 하는 게 좋겠네요 잠시만요 그럼요 당연하죠 네 맞아요 예 계속 얘기하셔도 돼요,15.5558,0,TN,0,0,0,0,0,0,0,0,169,1.18,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_45,synth-hard-benign,통신,0,예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 그러시군요 결정은 편하실 때 하셔도 됩니다 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 수수료 부담 없는 요금제로 안내해 드릴게요 아 네 그 부분은 이해했어요 고객님 통신 요금 상담센터입니다 명의 변경은 인증 한 번이면 처리돼요 네 맞아요 잠시만요 아 그런 일이 있으셨구나 예 한번 볼게요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 그렇죠 음 그러네요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 예 알겠어요 음 그러네요 아 예 시간 괜찮아요 네 여보세요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 그렇죠 그럼요 당연하죠 아 네 그 부분은 이해했어요 예 한번 볼게요 네 괜찮아요 네 괜찮아요 네 여보세요 아 그렇죠 아 예 시간 괜찮아요 아 그렇죠 예예 듣고 있어요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 그러셨어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 그러셨어요 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 반갑습니다 음 그러네요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 그렇죠 저도 그렇게 생각했어요 예예 듣고 있어요 음 그러네요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요,514376372.0953,1,FP,0,0,0,0,0,0,0,0,213,1.41,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_04988,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,0,TN,0,0,0,0,0,0,0,0,335,0.3,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_04350,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,0,TN,0,0,0,0,0,0,0,0,330,0.91,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36378,easy-harm,,1,"네 여보세요? 네 여보세요? 네 네, 씨 맞습니까? 아 맞는데요? 네 서울시방경찰청 군륜 본대 수사팀 김순혜 수사관입니다 네 네 번인 앞으로 일단 사크님소서 연락드렸는데 잠시 통화는 안하십니까? 네, 그건 뭔데요? 네 혹시 네 혹시 네 혹시 네 혹시 하고는 어떤 사이입니까? 모르는데요 사람은 네? 모르는데요? 전혀 모르시는 사이입니까? 네 네 왜냐하면 저희 특별 수사팀에서 뼈 도모로 된 공룡사기 입단이 되면 첩파였습니다 이 사람은 살았다고요? 네, 이들을 첩파 현장에서 지금 달양이 통장하고 신형카드를 앞서 했는데 지금 구성에서 지금 선생님 맹위로때는 군미운원에 하고 농회분행계자가 포함이들에 있어서 사시업을 확인차 연락드리는 겁니다 군미운원이요? 네 네 군미운원은 왜 그렇게 아쉽지 않습니까? 군미운원에 하고 농회분행계자가 새로 대신 못 전해 모르시는 내용십니까? 아 이게 있는데 통장 같은 경우에는 3월 3일에 서울 정서 새로 계셔도 있었습니다 네 번인 집조계에서 하신 겁니까? 아니요, 서울에 가면 이런 논문되네 아, 뼈 씨는 뼈 씨한 번이 맞습니까? 네, 맞아요 통장이 지금 범주자들 손에서 약 3일 동안 보통장으로 지금 상의죠 이미 6초만이나 되는 불법자음이 3타지 왔습니다 보통이 범주자 같은데요? 제가요?",15.5558,1,TP,0,0,0,0,0,0,0,0,157,5.73,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_00058,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],1608.1975,1,FP,0,0,0,0,0,0,0,0,355,1.13,,,
