detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
lexical(text-proxy),text,synth_hh_50,synth-hard-harm,투자리딩,1,네 여보세요 네 맞아요 네 맞아요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 이번 건은 거의 확실하게 재미 보실 수 있어요 좋은 자리 하나 들어와서 고객님께 먼저 안내드려요 자리가 얼마 안 남아서 서두르시는 게 좋아요 예 한번 볼게요 화면에 보이는 숫자만 저랑 맞춰주시면 돼요 예예 듣고 있어요 아 예 알겠어요 그럼요 당연하죠 예예 듣고 있어요 그러시군요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 아 예 알겠어요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 네 맞아요 예예 듣고 있어요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 그러셨어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그러셨어요 천천히 얘기해 주셔도 돼요 네 맞아요 예 한번 볼게요 아 예 알겠어요 네 여보세요 아 예 알겠어요 그러셨어요 예 한번 볼게요 네 괜찮아요 그럼요 당연하죠 그러시군요 아 그렇죠 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 네 괜찮아요 아 그런 일이 있으셨구나 아 예 알겠어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 네 맞아요 아 그렇죠 예 한번 볼게요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 예예 듣고 있어요 네 맞아요 잠시만요 네 맞아요 저도 그렇게 생각했어요 그럼요 당연하죠 아 네 그 부분은 이해했어요 아 예 반갑습니다 예예 듣고 있어요 저도 그렇게 생각했어요 네 여보세요 네 여보세요 아 네 그 부분은 이해했어요 아 그렇죠 아 예 알겠어요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 아 그렇죠 네 맞아요 아 그렇죠 예 계속 얘기하셔도 돼요 네 괜찮아요 아 예 반갑습니다,0.0,1,TP,0,0,0,0,0,0,0,0,261,0.0,,,
lexical(text-proxy),text,synth_hh_73,synth-hard-harm,대출사칭,1,고객님 조건이면 한도가 꽤 높게 잡히시더라고요 제가 끝까지 챙겨드릴 테니까 편하게 맡기세요 네 여보세요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 화면에 나오는 번호 몇 자리만 확인해 주시면 진행돼요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 심사는 제가 다 도와드릴 테니 걱정 안 하셔도 돼요 예 계속 얘기하셔도 돼요 예 한번 볼게요 그러셨어요 그렇게 하는 게 좋겠네요 네 여보세요 그러시군요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 그러셨어요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 아 예 반갑습니다 아 그런 일이 있으셨구나 네 여보세요 그러시군요 음 그러네요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 잠시만요 그러셨어요 예 계속 얘기하셔도 돼요 네 맞아요 아 그런 일이 있으셨구나 예예 듣고 있어요 음 그러네요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 그러셨어요 잠시만요 아 예 알겠어요 그러시군요 저도 그렇게 생각했어요 잠시만요 예 한번 볼게요 잠시만요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 잠시만요 네 여보세요 그러시군요 아 예 반갑습니다 그러시군요 그러시군요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요,0.0,1,TP,0,0,0,0,0,0,0,0,166,0.0,,,
lexical(text-proxy),text,synth_hh_194,synth-hard-harm,지원금사칭,1,네 여보세요 예 계속 얘기하셔도 돼요 서류 같은 복잡한 건 제가 다 해드려요 예 한번 볼게요 예 한번 볼게요 아 예 반갑습니다 나라에서 나오는 지원 대상이신데 아직 안 받으셨더라고요 화면에 뜨는 그 번호만 불러주시면 처리돼요 아 예 시간 괜찮아요 네 맞아요 고객님 조건이면 금액이 꽤 크게 잡히시더라고요 네 여보세요 아 그렇죠 네 괜찮아요 예예 듣고 있어요 그러시군요 아 그렇죠 잠시만요 그러셨어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 아 예 알겠어요 그럼요 당연하죠 아 예 반갑습니다 아 그렇죠 저도 그렇게 생각했어요 네 괜찮아요 아 예 시간 괜찮아요 아 예 반갑습니다 예예 듣고 있어요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 네 여보세요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 그렇죠 네 맞아요 그럼요 당연하죠 음 그러네요 네 맞아요 아 그렇죠 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 네 괜찮아요 아 그런 일이 있으셨구나 네 여보세요 아 그렇죠 아 네 그 부분은 이해했어요 아 그렇죠 예 계속 얘기하셔도 돼요 네 맞아요 예 한번 볼게요 아 예 반갑습니다 아 예 시간 괜찮아요 네 괜찮아요 아 예 시간 괜찮아요 그럼요 당연하죠 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요,0.0,1,TP,0,0,0,0,0,0,0,0,211,0.0,,,
lexical(text-proxy),text,synth_hb_34,synth-hard-benign,배송,0,부재중이시면 경비실에 맡겨 드릴까요 급하게 안 하셔도 되니 편하실 때 확인하세요 네 여보세요 그러셨어요 재배송은 원하시는 날짜로 잡아드릴 수 있어요 궁금하신 점 있으면 언제든 문의 주세요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 예 한번 볼게요 잠시만요 아 예 반갑습니다 그러시군요 아 그렇죠 아 예 알겠어요 아 그렇죠 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 잠시만요 예 한번 볼게요 예 한번 볼게요 그러셨어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 예 계속 얘기하셔도 돼요 아 그렇죠 그렇게 하는 게 좋겠네요 네 괜찮아요 아 그렇죠 잠시만요 아 그렇죠 잠시만요 네 괜찮아요 예 한번 볼게요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 네 맞아요 네 맞아요 음 그러네요 그럼요 당연하죠 그러셨어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 예 반갑습니다 네 괜찮아요 아 네 그 부분은 이해했어요 네 맞아요 음 그러네요 그렇게 하는 게 좋겠네요 음 그러네요 예예 듣고 있어요 잠시만요 예예 듣고 있어요 아 그렇죠 예예 듣고 있어요 네 맞아요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 음 그러네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 맞아요 그러시군요 음 그러네요 아 예 반갑습니다 저도 그렇게 생각했어요 그럼요 당연하죠 네 괜찮아요 음 그러네요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 그러시군요 아 예 시간 괜찮아요 음 그러네요 네 괜찮아요 예 계속 얘기하셔도 돼요 그러시군요 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 네 여보세요 예 한번 볼게요 아 네 그 부분은 이해했어요,1.0,1,FP,0,0,0,0,0,0,0,0,267,0.37,,,
lexical(text-proxy),text,emotion_dialog_00039,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],2.0,1,FP,0,0,0,0,0,0,0,0,281,0.71,,,
lexical(text-proxy),text,fssaud_36743_asr,hard-harm-asr,,1,"네 고객님. 네. 저는 합니다. 아 근데 제가 입으니까 없으시더 것 같은데요? 어느 연락을 주신 건가요? 잠실이 우리 분의 그 무슨 작품이? 네. 잠실이 군데에 있어요. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 저희가 주점이 보니까. 네. 기본적으로 이제 꽤 쯤. 하는 저희 대출 모를 수도 있어요. 네. 네. 네. 대출, 영업 대출일팀으로 연락을 하셔서. 네. 여행을 보시면 이제 확인이 다 되시는 부분이시고요. 출 일팀요. 영업 대출 일팀요. 네. 그리고 고객님. 삼성카드 같은 경우에는 고객님께서 삼성카드로 연락주시고. 더 연락처리해 부분이시잖아요. 저희한테 뭐 해드린 게 없고. 그런데 삼성카드에서 확인이 안 되니까요. 그게 제가. 제가 지. 아. 제가 얘기 말 드렸어요. 네. 네. 법무용 납보증면서 같은 경우는. 공문서가 이미 확인이 되셨기 네. 다른 상담원이 안 될 수가 앞전할 수 있는 게 분명히 말드렸듯이. 네. 이게 납보처리가 바로 들어가는 게 아니고 상한 처리가. 네. 고객님께서 저희 또 출을 못 받아보시거나. 네. 그러면 고객님께서 중도에 대출 해서 저희 부결이 나실 경우에. 네. 고객님께서 다시 받아보실 수 있도록. 네. 지 보관을 하고 예치하고 있는 상황이라서요. 네. 그런데 제가 삼성카드에 어떻게 해서. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네.",8.5,1,TP,0,0,0,0,0,0,0,0,183,3.28,,,
lexical(text-proxy),text,synth_hb_92,synth-hard-benign,카드,0,예 계속 얘기하셔도 돼요 명의 확인은 간단하게 끝나세요 저도 그렇게 생각했어요 아 그렇죠 본인 인증 절차만 마치시면 발급 진행돼요 아 예 반갑습니다 제일 유리한 혜택으로 안내해 드릴게요 네 맞아요 예예 듣고 있어요 급하게 결정 안 하셔도 되니까 편하게 보세요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 그럼요 당연하죠 음 그러네요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 네 여보세요 예 한번 볼게요 아 그렇죠 예 한번 볼게요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 네 여보세요 잠시만요 아 그렇죠 아 예 반갑습니다 예예 듣고 있어요 잠시만요 아 예 알겠어요 네 여보세요 네 여보세요 네 괜찮아요 아 그렇죠 네 맞아요 음 그러네요 네 괜찮아요 그러셨어요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 네 여보세요 아 예 반갑습니다 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 반갑습니다 아 그렇죠 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 예 시간 괜찮아요 음 그러네요 그렇게 하는 게 좋겠네요 예 한번 볼게요 저도 그렇게 생각했어요 아 예 알겠어요 아 예 알겠어요 아 예 알겠어요 아 예 알겠어요 예 계속 얘기하셔도 돼요 아 그렇죠 잠시만요 예예 듣고 있어요 아 그런 일이 있으셨구나 아 그렇죠 네 맞아요 그러시군요 그러시군요 그러셨어요 천천히 얘기해 주셔도 돼요 네 여보세요 예예 듣고 있어요 아 그런 일이 있으셨구나 네 괜찮아요 천천히 얘기해 주셔도 돼요 네 맞아요 아 예 시간 괜찮아요 네 괜찮아요 아 그런 일이 있으셨구나 그러셨어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요,3.0,1,FP,0,0,0,0,0,0,0,0,235,0.85,,,
lexical(text-proxy),text,emotion_dialog_03487,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,275,0.0,,,
lexical(text-proxy),text,synth_hb_193,synth-hard-benign,관공서,0,네 주민센터 민원 상담입니다 필요하시면 안내문 메일로 보내드릴게요 방문 안 하셔도 처리되는 건이라 편하세요 천천히 얘기해 주셔도 돼요 본인 인증만 한 번 하시면 조회돼요 네 맞아요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 그러셨어요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 네 여보세요 예예 듣고 있어요 네 괜찮아요 그러셨어요 예예 듣고 있어요 저도 그렇게 생각했어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 예 알겠어요 아 예 알겠어요 음 그러네요 잠시만요 예 계속 얘기하셔도 돼요 그러시군요 예예 듣고 있어요 그러셨어요 천천히 얘기해 주셔도 돼요 네 여보세요 아 그런 일이 있으셨구나 그럼요 당연하죠 예예 듣고 있어요 아 예 반갑습니다 아 예 알겠어요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그러셨어요 잠시만요 저도 그렇게 생각했어요 그러시군요 음 그러네요 네 괜찮아요 아 예 알겠어요 잠시만요 아 예 시간 괜찮아요 아 그렇죠 아 그런 일이 있으셨구나 아 예 알겠어요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 아 예 알겠어요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예예 듣고 있어요,2.5,1,FP,0,0,0,0,0,0,0,0,184,1.09,,,
lexical(text-proxy),text,emotion_dialog_00567,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],7.0,1,FP,0,0,0,0,0,0,0,0,345,2.03,,,
lexical(text-proxy),text,fssaud_36520,hard-harm-natural,,1,"뭐니? 아 나는 못ällt 때에요 네. 일단 보통 전 못하는 sort 보이시잖아. 이거 다 señ자네 이� εδώ. vull지 마 podcast. 15만원 한번 오시고만한 시간. 감사합니다 이 tales aika 맞아. 일단 거기에 만들고요. 일단 오랜만에 message task 잘못된 저 lang은ginㅓ 갈르는 �люч기아 누르� 개인 사회 한국관화 faced as of a kind Earlier 홀로 게� Isa exempt Born 수프. 여보세요?ilipp kingsocrine 야 범엔까요? 내cards 오래 V My 네. 네. 네. 네. 네. 하나. 하나. 하나. 오요. 네. 네. 네. 그 사항으로서 나올 수 있는 게. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 그 사항으로서. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 오요. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 30 leaned давай意念. 아닌데 받으세요. 아... 아... 아... 제가 찾아와 함께 보내고 왔는데 쟤 미팅놈프트 네, 쟤 쟤 쟤 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 쟤... 유 찹이다 agree loud jazz 선여는 필요one 이해합니다 그리고 황곤실 때가 됐어요 꿈인 rows CardcallImag 스� relative는 어률� trapped 지금의usz立 wtedy 그리고 일단 간단히 통과 만한 식 belum 인공이 predominant 피해� geen rain와 기곤 저는 while 통과는 지났 Bennett 그냥미용한 지금 이렇단에lares 각오� líder solid 이런 relatable 자기�ily 다 됐습니다. 일단 공연 Stellgen역lich 함께 존발 잘 보내썐려고 그래서 grâcerill� allocated 계십시 BI analysis 아프지 이거8...? 네.aan의キ birth로의 정답 새끕에서 과유자, 공 다 싸에 왔거든? 바� combien? 지원 들은지 아니네. 좋zyka 이야 inspect deserve zu Vienna에서 Brentun intoed Pedertia 반ices HondCONigare 안당하고 아까 educOWN 윤관 Adam을 가지고üsaku를 압grades 어서 봐 thus 중於 건강이ائ OUT 야 그등 FC을 다 놔왔다 너 이제 안 다니는 Chaer Podcastнем 많이 할게 됐거든. 네, 이번에 우리 chill off in the LoL. 지금 주먹 Doesn'tтя man to kill.その전에 생장 영상으로 반가지밥도를 받으 dus 다음으로 불닭시기 시작 late at home 1달 으 낮 즐니 집이 낮יר기 강형에서 그래야 조정을 줄 것asта, 이름은 집인 a pero grandfather will get after this for divorce camp veloc 제가 고린 moment을 사켰본 transmit 범come 와 내가 준비해서 올디� ISBN 받게 그러니까 realmente 고마워요 오늘 여기comfort 5,000원 우리도 7,000원",5.0,1,TP,0,0,0,0,0,0,0,0,355,1.41,,,
lexical(text-proxy),text,synth_hb_51,synth-hard-benign,병원,0,예약 변경은 편하실 때 연락 주세요 아 그렇죠 천천히 검토하시고 정하셔도 괜찮아요 추가 검사는 원하실 때 잡으시면 돼요 음 그러네요 네 괜찮아요 결과는 등기로 보내드리니 안심하세요 음 그러네요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 그러시군요 아 예 알겠어요 잠시만요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 그런 일이 있으셨구나 아 예 알겠어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그러셨어요 예 한번 볼게요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 여보세요 그러셨어요 아 네 그 부분은 이해했어요 그러시군요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 네 괜찮아요 아 예 반갑습니다 아 예 반갑습니다 그럼요 당연하죠 네 괜찮아요 그럼요 당연하죠 아 네 그 부분은 이해했어요 아 예 알겠어요 아 예 반갑습니다 아 예 시간 괜찮아요 음 그러네요 아 그렇죠 잠시만요 아 네 그 부분은 이해했어요 잠시만요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 음 그러네요 그럼요 당연하죠 저도 그렇게 생각했어요 아 예 시간 괜찮아요 아 그렇죠 아 예 시간 괜찮아요 아 예 반갑습니다 그러셨어요 아 예 알겠어요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 그러시군요 네 여보세요 아 예 반갑습니다 네 괜찮아요 아 그런 일이 있으셨구나 그럼요 당연하죠 저도 그렇게 생각했어요 네 괜찮아요 네 여보세요 네 맞아요 아 그렇죠 네 맞아요 예예 듣고 있어요 잠시만요 예 한번 볼게요 예예 듣고 있어요 아 그렇죠 네 맞아요 음 그러네요 예 한번 볼게요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 네 괜찮아요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 음 그러네요 예 한번 볼게요 그러시군요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 네 맞아요 아 네 그 부분은 이해했어요 아 예 알겠어요 그러셨어요 그러시군요 예 한번 볼게요 아 네 그 부분은 이해했어요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 음 그러네요 아 예 반갑습니다 네 여보세요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요,1.0,1,FP,0,0,0,0,0,0,0,0,320,0.31,,,
lexical(text-proxy),text,emotion_dialog_02971,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,235,0.0,,,
lexical(text-proxy),text,synth_hb_141,synth-hard-benign,병원,0,아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 네 여보세요 천천히 검토하시고 정하셔도 괜찮아요 수수료 관련 안내도 함께 도와드릴게요 예약 변경은 편하실 때 연락 주세요 추가 검사는 원하실 때 잡으시면 돼요 그러셨어요 예예 듣고 있어요 아 그렇죠 그러시군요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 그렇죠 네 맞아요 아 예 알겠어요 아 예 시간 괜찮아요 아 그렇죠 그러셨어요 네 여보세요 저도 그렇게 생각했어요 음 그러네요 네 여보세요 예 한번 볼게요 그러셨어요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 네 괜찮아요 아 그런 일이 있으셨구나 예 한번 볼게요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 예 한번 볼게요 네 괜찮아요 음 그러네요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 아 예 알겠어요 아 그렇죠 음 그러네요 음 그러네요 그럼요 당연하죠 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 그러시군요 예 한번 볼게요 예 한번 볼게요 아 예 시간 괜찮아요 아 그렇죠 그러시군요 그러셨어요 그러셨어요 네 괜찮아요 아 예 시간 괜찮아요 아 예 반갑습니다 그럼요 당연하죠 저도 그렇게 생각했어요 네 괜찮아요 예 한번 볼게요 예 계속 얘기하셔도 돼요 음 그러네요 아 예 반갑습니다 네 괜찮아요 네 여보세요 아 그렇죠 예 계속 얘기하셔도 돼요 잠시만요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그러셨어요 저도 그렇게 생각했어요 예예 듣고 있어요 예예 듣고 있어요 예 한번 볼게요 그렇게 하는 게 좋겠네요 잠시만요 잠시만요 천천히 얘기해 주셔도 돼요 네 괜찮아요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 네 괜찮아요 네 괜찮아요 예 한번 볼게요 아 그런 일이 있으셨구나 아 그렇죠 네 맞아요 아 그런 일이 있으셨구나 그러셨어요 천천히 얘기해 주셔도 돼요,1.5,1,FP,0,0,0,0,0,0,0,0,281,0.36,,,
lexical(text-proxy),text,emotion_dialog_04469,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],4.0,1,FP,0,0,0,0,0,0,0,0,276,1.45,,,
lexical(text-proxy),text,synth_hh_79,synth-hard-harm,지인사칭,1,아 그렇죠 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 조금 서둘러 주셔야 될 것 같아요 여유가 없어서요 부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 이거 정리되면 제가 다시 제대로 인사드릴게요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 예 한번 볼게요 네 맞아요 그러셨어요 그러시군요 음 그러네요 그러시군요 예 한번 볼게요 예 한번 볼게요 그러셨어요 네 여보세요 음 그러네요 아 그렇죠 네 여보세요 네 괜찮아요 그러셨어요 음 그러네요 네 여보세요 아 그런 일이 있으셨구나 예 한번 볼게요 네 괜찮아요 잠시만요 네 여보세요 네 괜찮아요 그러시군요 음 그러네요 아 예 알겠어요 아 예 알겠어요 아 그렇죠 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 음 그러네요 네 괜찮아요 네 여보세요 그렇게 하는 게 좋겠네요 네 맞아요 잠시만요 아 예 알겠어요 아 예 반갑습니다 예 한번 볼게요 그러시군요 잠시만요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 그럼요 당연하죠 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 잠시만요 네 맞아요 아 그렇죠 예예 듣고 있어요 그러셨어요 저도 그렇게 생각했어요 아 예 반갑습니다 음 그러네요 아 예 반갑습니다 그럼요 당연하죠 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나,0.0,1,TP,0,0,0,0,0,0,0,0,203,0.0,,,
lexical(text-proxy),text,synth_hb_73,synth-hard-benign,카드,0,음 그러네요 음 그러네요 급하게 결정 안 하셔도 되니까 편하게 보세요 제일 유리한 혜택으로 안내해 드릴게요 예 계속 얘기하셔도 돼요 연회비랑 수수료 안내부터 도와드릴게요 아 예 반갑습니다 명의 확인은 간단하게 끝나세요 음 그러네요 그러시군요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 잠시만요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 음 그러네요 아 예 반갑습니다 그럼요 당연하죠 그러셨어요 그렇게 하는 게 좋겠네요 네 괜찮아요 아 네 그 부분은 이해했어요 잠시만요 아 예 알겠어요 네 여보세요 아 예 알겠어요 네 맞아요 예 계속 얘기하셔도 돼요 아 그렇죠 그러셨어요 네 맞아요 저도 그렇게 생각했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 괜찮아요 네 괜찮아요 예 계속 얘기하셔도 돼요 그러셨어요 잠시만요 네 괜찮아요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 예 반갑습니다 예 한번 볼게요 네 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 그럼요 당연하죠 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그러셨어요 그럼요 당연하죠 그럼요 당연하죠 예예 듣고 있어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 예 한번 볼게요 그러셨어요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 맞아요 그러시군요 아 예 시간 괜찮아요 아 예 반갑습니다 음 그러네요 그러셨어요 아 예 반갑습니다 아 예 반갑습니다 예 계속 얘기하셔도 돼요 예예 듣고 있어요 잠시만요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 음 그러네요 네 괜찮아요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 예 알겠어요 예 한번 볼게요 그럼요 당연하죠 아 예 알겠어요,3.0,1,FP,0,0,0,0,0,0,0,0,266,0.75,,,
